..\imagens_para_conversao\RedDownWalk1: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,0,0,0,199,199,199,199,0,0,0,199,199,199,
199,199,0,82,82,0,199,199,199,199,0,82,82,0,199,199,
199,0,82,82,8,0,0,0,0,0,0,8,82,82,0,199,
199,0,82,0,0,77,77,77,77,77,77,0,0,82,0,199,
199,0,82,8,0,77,15,15,15,15,77,0,8,82,0,199,
199,0,8,8,0,15,15,15,15,15,15,0,8,8,0,199,
199,199,0,0,75,75,75,75,75,75,75,75,0,0,199,199,
199,199,199,0,75,0,75,77,77,75,0,75,0,199,199,199,
199,199,199,0,77,0,0,15,15,0,0,77,0,199,199,199,
199,199,199,0,15,15,15,15,15,15,15,15,0,199,199,199,
199,199,199,199,0,75,75,75,75,75,75,0,199,199,199,199,
199,199,199,0,75,77,15,15,15,15,77,75,0,199,199,199,
199,199,199,0,15,15,75,77,77,75,77,77,0,199,199,199,
199,199,199,0,15,77,15,15,15,15,0,0,199,199,199,199,
199,199,199,199,0,0,75,75,77,77,0,199,199,199,199,199,


