..\imagens_para_conversao\Slash: .word 16, 16
.byte 199,248,255,63,199,248,255,63,173,255,253,175,173,248,255,63,
199,248,255,63,255,255,255,255,173,248,255,63,199,248,255,63,
255,255,253,175,199,248,255,63,199,248,255,63,199,248,255,63,
199,248,255,63,199,248,255,63,199,248,255,63,199,248,255,255,
199,248,255,63,199,248,255,63,199,237,191,255,255,255,255,63,
199,248,255,63,199,237,191,255,255,237,191,63,199,248,255,63,
173,255,255,255,173,248,255,63,199,248,255,63,199,248,255,63,
199,248,255,63,199,248,255,63,199,248,255,63,199,237,191,63,
199,248,255,63,199,248,255,63,173,237,189,175,255,255,253,175,
199,237,191,255,173,255,255,255,255,255,253,175,199,248,255,63,
255,255,255,255,255,237,191,63,173,248,255,63,199,248,255,63,
255,237,189,175,199,248,255,63,199,248,253,175,173,255,255,255,
199,248,255,63,173,255,253,175,255,255,255,255,255,255,253,175,
255,255,255,255,255,255,255,255,255,255,255,255,173,237,191,63,
255,255,255,255,255,237,189,175,199,248,255,63,199,237,189,175,
7,7,7,0,0,248,255,63,173,255,255,255,255,255,255,255,


