player:
.half 16, 16
.word 0
.half 176, 96, 176, 96

.byte 199,199,199,199,0,0,0,0,0,0,0,0,199,199,199,199,
199,199,199,0,10,10,10,10,10,10,10,10,0,199,199,199,
199,199,0,10,10,10,10,10,10,10,10,10,10,0,199,199,
199,199,0,10,10,10,10,10,10,10,10,10,10,0,199,199,
199,199,0,10,10,10,10,10,10,10,10,10,10,0,199,199,
199,199,0,10,10,10,10,10,10,10,10,10,10,0,199,199,
199,199,0,10,10,10,10,10,10,10,10,10,10,0,199,199,
199,199,0,10,10,10,10,10,10,10,10,10,10,0,199,199,
199,199,0,10,10,10,10,10,10,10,10,10,10,0,199,199,
199,199,199,0,10,10,10,10,10,10,10,10,0,199,199,199,
199,199,199,199,0,83,73,83,83,73,83,0,199,199,199,199,
199,199,199,0,8,73,8,8,8,8,73,8,0,199,199,199,
199,199,199,0,73,73,73,83,83,73,73,73,0,199,199,199,
199,199,199,0,31,31,8,8,8,8,31,31,0,199,199,199,
199,199,199,199,0,0,73,83,8,73,0,0,199,199,199,199,
199,199,199,199,199,0,73,73,8,73,0,199,199,199,199,199,

199,199,199,199,0,0,0,0,0,0,0,0,199,199,199,199,
199,199,199,0,10,10,10,10,10,10,10,10,0,199,199,199,
199,199,0,10,10,10,10,10,10,10,10,10,10,0,199,199,
199,199,0,10,10,10,10,10,10,10,10,10,10,0,199,199,
199,0,10,10,10,10,10,10,10,10,10,10,10,0,199,199,
199,0,10,10,86,10,10,10,10,10,10,10,10,0,199,199,
199,0,0,0,86,86,86,10,10,10,10,10,10,0,199,199,
199,199,199,0,86,86,86,86,10,10,10,10,10,0,199,199,
199,199,199,0,31,8,86,86,10,10,10,10,10,0,199,199,
199,199,199,0,31,31,31,10,10,10,10,10,0,199,199,199,
199,199,199,199,0,0,8,83,73,8,10,0,199,199,199,199,
199,199,199,199,199,0,73,73,8,73,0,199,199,199,199,199,
199,199,199,199,199,0,73,83,73,73,0,199,199,199,199,199,
199,199,199,199,199,0,73,31,31,73,0,199,199,199,199,199,
199,199,199,199,199,199,0,83,73,0,199,199,199,199,199,199,
199,199,199,199,199,199,0,73,73,0,199,199,199,199,199,199,

199,199,199,199,0,0,0,0,0,0,0,0,199,199,199,199,
199,199,199,0,10,10,10,10,10,10,10,10,0,199,199,199,
199,199,0,10,10,10,10,10,10,10,10,10,10,0,199,199,
199,199,0,10,10,10,10,10,10,10,10,10,10,0,199,199,
199,199,0,10,10,10,10,10,10,10,10,10,10,0,199,199,
199,199,0,10,10,86,86,10,10,10,10,10,10,0,199,199,
199,199,0,10,86,86,86,86,86,86,86,10,10,0,199,199,
199,199,0,10,86,86,86,86,86,86,86,86,10,0,199,199,
199,199,0,10,86,8,31,31,31,31,8,86,10,0,199,199,
199,199,199,0,31,31,31,31,31,31,31,31,0,199,199,199,
199,199,199,199,0,83,73,83,83,73,83,0,199,199,199,199,
199,199,199,0,8,73,8,8,8,8,73,8,0,199,199,199,
199,199,199,0,73,73,73,83,83,73,73,73,0,199,199,199,
199,199,199,0,31,86,8,8,8,8,86,31,0,199,199,199,
199,199,199,199,0,0,73,83,8,73,0,0,199,199,199,199,
199,199,199,199,199,0,73,73,8,73,0,199,199,199,199,199,

199,199,199,199,0,0,0,0,0,0,0,0,199,199,199,199,
199,199,199,0,10,10,10,10,10,10,10,10,0,199,199,199,
199,199,0,10,10,10,10,10,10,10,10,10,10,0,199,199,
199,199,0,10,10,10,10,10,10,10,10,10,10,0,199,199,
199,199,0,10,10,10,10,10,10,10,10,10,10,10,0,199,
199,199,0,10,10,10,10,10,10,10,10,86,10,10,0,199,
199,199,0,10,10,10,10,10,10,86,86,86,0,0,0,199,
199,199,0,10,10,10,10,10,86,86,86,86,0,199,199,199,
199,199,0,10,10,10,10,10,86,86,8,31,0,199,199,199,
199,199,199,0,10,10,10,10,10,31,31,31,0,199,199,199,
199,199,199,199,0,10,8,73,83,8,0,0,199,199,199,199,
199,199,199,199,199,0,73,8,73,73,0,199,199,199,199,199,
199,199,199,199,199,0,73,73,83,73,0,199,199,199,199,199,
199,199,199,199,199,0,73,31,31,73,0,199,199,199,199,199,
199,199,199,199,199,199,0,73,83,0,199,199,199,199,199,199,
199,199,199,199,199,199,0,73,73,0,199,199,199,199,199,199,
