..\imagens_para_conversao\Dead3: .word 16, 25
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,255,255,255,255,255,255,199,199,199,199,199,
199,199,199,199,255,234,234,234,234,234,234,255,199,199,199,199,
199,199,199,255,234,234,252,252,252,252,234,234,255,199,199,199,
199,199,199,255,234,234,255,234,234,255,234,234,255,199,199,199,
199,199,199,255,234,255,255,234,234,255,255,234,255,199,199,199,
199,199,199,255,234,255,252,252,252,252,255,234,255,199,199,199,
199,199,199,255,234,252,252,252,252,252,252,234,255,199,199,199,
199,199,199,255,234,252,252,252,252,252,252,234,255,199,199,199,
199,199,199,255,234,252,252,252,252,252,252,234,255,199,199,199,
199,199,199,199,255,234,252,252,252,252,234,255,199,199,199,199,
199,199,199,199,199,255,234,234,234,234,255,199,199,199,199,199,
199,199,199,199,255,234,252,252,252,252,234,255,199,199,199,199,
199,199,199,255,234,252,252,252,252,252,252,234,255,199,199,199,
199,199,255,234,252,255,252,252,252,252,255,252,234,255,199,199,
199,199,255,234,234,255,234,252,252,234,255,234,234,255,199,199,
199,199,199,255,255,199,255,234,252,255,199,255,255,199,199,199,
199,199,199,199,199,199,255,234,234,255,199,199,199,199,199,199,
199,199,199,199,199,199,199,255,234,255,199,199,199,199,199,199,
199,199,199,199,199,199,255,234,255,255,199,199,199,199,199,199,
199,199,199,199,199,199,255,255,255,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


