..\imagens_para_conversao\BlueLeftWalk1: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,0,0,0,0,0,0,199,199,199,199,199,199,199,
199,199,0,0,82,82,82,82,0,0,199,199,199,199,199,199,
199,199,0,82,0,0,0,82,82,0,0,0,199,199,199,199,
199,199,0,82,9,0,146,0,0,0,146,146,0,199,199,199,
199,199,0,9,9,0,155,155,155,155,155,146,0,199,199,199,
199,199,199,0,0,0,155,155,155,155,146,146,0,199,199,199,
199,199,199,0,155,155,155,155,155,146,146,73,0,199,199,199,
199,199,199,0,146,146,0,0,155,155,155,146,0,199,199,199,
199,199,199,0,155,0,0,73,155,155,146,73,0,199,199,199,
199,199,199,0,155,155,155,155,155,146,146,146,0,199,199,199,
199,199,199,199,0,0,73,73,73,73,0,0,199,199,199,199,
199,199,199,199,199,0,73,146,155,155,0,199,199,199,199,199,
199,199,199,199,199,0,146,73,155,155,155,199,199,199,199,199,
199,199,199,199,199,0,146,146,146,155,155,0,199,199,199,199,
199,199,199,199,0,146,146,0,146,146,146,0,199,199,199,199,


