slash_up: .word 16, 25
.byte 199,199,199,199,199,199,199,199,173,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,173,255,199,199,199,199,199,199,199,
199,199,199,199,199,199,173,255,255,173,199,199,199,199,199,199,
199,199,199,199,199,199,173,255,255,173,199,199,199,199,199,199,
199,199,199,199,199,199,173,255,255,255,199,199,199,199,199,199,
199,199,199,199,199,199,199,173,255,255,173,199,199,199,199,199,
199,199,199,199,199,173,199,255,255,255,173,199,199,199,199,199,
199,199,199,199,199,173,173,255,255,255,173,199,199,199,199,199,
199,199,199,199,173,255,173,255,255,255,255,173,199,199,199,199,
199,199,199,199,255,255,255,255,255,255,255,255,199,199,199,199,
199,199,199,255,83,111,191,191,191,191,111,83,255,199,199,199,
199,199,255,83,191,21,103,103,103,103,21,191,83,255,199,199,
199,199,255,83,111,83,83,83,83,83,83,111,83,255,199,199,
199,199,255,83,191,83,83,83,83,83,83,191,83,255,199,199,
199,199,255,74,21,111,111,191,191,191,191,21,74,255,199,199,
199,199,255,74,74,21,21,21,103,21,21,74,74,255,199,199,
199,199,255,74,74,74,74,74,83,74,74,74,74,255,199,199,
199,199,255,74,74,74,74,74,74,74,74,74,74,255,199,199,
199,199,199,255,74,74,74,74,74,74,74,74,255,199,199,199,
199,199,199,199,255,156,82,156,156,82,156,82,255,199,199,199,
199,199,199,255,73,82,73,73,73,73,82,73,255,199,199,199,
199,199,199,255,82,82,82,156,156,82,82,255,199,199,199,199,
199,199,199,255,111,111,73,73,73,73,255,199,199,199,199,199,
199,199,199,199,255,255,82,156,73,82,255,199,199,199,199,199,
199,199,199,199,199,255,82,82,73,82,255,199,199,199,199,199,


