..\imagens_para_conversao\SaintZenonRightWalk2: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,255,255,191,191,191,191,255,255,199,199,199,199,
199,199,199,255,191,191,103,103,103,21,191,83,255,199,199,199,
199,199,255,191,103,21,83,83,83,83,111,83,83,255,199,199,
199,199,255,111,83,83,83,21,111,191,21,83,83,255,199,199,
199,199,255,21,191,191,191,111,21,21,74,74,83,83,255,199,
199,199,255,74,21,21,21,21,74,74,74,95,83,74,255,199,
199,199,255,74,74,83,74,74,74,95,95,95,255,255,255,199,
199,199,255,74,74,74,74,74,95,95,95,95,255,199,199,199,
199,199,255,74,74,74,74,74,95,95,73,111,255,199,199,199,
199,199,199,255,74,74,74,74,74,111,111,111,255,199,199,199,
199,199,199,199,255,74,73,82,156,73,255,255,199,199,199,199,
199,199,199,199,199,255,73,73,82,82,255,199,199,199,199,199,
199,199,199,199,199,111,82,156,82,82,255,199,199,199,199,199,
199,199,199,199,255,111,111,82,82,82,255,199,199,199,199,199,
199,199,199,199,255,82,82,82,255,82,82,255,199,199,199,199,


