..\imagens_para_conversao\SlashDown: .word 16, 20
.byte 199,199,199,199,255,111,191,191,191,191,111,255,199,199,199,199,
199,199,199,255,191,21,103,103,103,103,21,191,255,199,199,199,
199,199,255,83,111,83,83,83,83,83,83,111,83,255,199,199,
199,199,255,83,21,111,111,191,191,191,191,21,83,255,199,199,
199,199,255,74,83,21,21,21,103,21,21,74,74,255,199,199,
199,199,255,74,74,95,95,74,74,74,74,74,74,255,199,199,
199,199,255,74,95,95,95,95,95,95,95,74,74,255,199,199,
199,199,255,74,95,95,95,95,173,95,95,95,74,255,199,199,
199,199,255,74,95,73,111,173,255,111,73,95,74,255,199,199,
199,199,199,255,111,111,173,255,255,173,111,111,255,199,199,199,
199,199,199,199,255,156,173,255,255,173,156,255,199,199,199,199,
199,199,199,255,111,111,173,255,255,255,82,73,255,199,199,199,
199,199,199,255,111,111,82,173,255,255,173,82,255,199,199,199,
199,199,199,199,255,173,73,255,255,255,173,111,255,199,199,199,
199,199,199,199,199,173,173,255,255,255,173,255,199,199,199,199,
199,199,199,199,173,255,173,255,255,255,255,173,199,199,199,199,
199,199,199,173,173,255,255,255,255,255,255,173,173,199,199,199,
199,199,173,255,173,255,255,255,255,255,173,173,255,173,199,199,
199,173,173,255,255,255,255,255,255,255,255,255,255,173,173,199,
199,173,255,255,255,255,255,255,255,255,255,255,255,255,173,199,


