..\imagens_para_conversao\PurpleRightWalk1: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,0,0,0,0,0,0,199,199,199,
199,199,199,199,199,199,0,0,82,82,82,82,0,0,199,199,
199,199,199,199,0,0,0,82,82,0,0,0,82,0,199,199,
199,199,199,0,147,147,0,0,0,147,0,1,82,0,199,199,
199,199,199,0,147,148,148,148,148,148,0,1,1,0,199,199,
199,199,199,0,147,147,148,148,148,148,0,0,0,199,199,199,
199,199,199,0,74,147,147,148,74,74,147,147,0,199,199,199,
199,199,199,0,147,148,148,148,74,0,0,147,0,199,199,199,
199,199,199,0,74,147,148,148,147,0,0,147,0,199,199,199,
199,199,199,0,147,147,147,148,148,148,148,148,0,199,199,199,
199,199,199,199,0,0,74,74,74,74,0,0,199,199,199,199,
199,199,199,199,199,0,74,147,148,148,0,199,199,199,199,199,
199,199,199,199,199,0,147,74,148,148,148,199,199,199,199,199,
199,199,199,199,199,0,147,147,147,148,148,0,199,199,199,199,
199,199,199,199,0,147,147,0,147,147,147,0,199,199,199,199,


